ct20_id,avg_permit_val,total permit valuation,total_num_permits,num_permit_norm,norm_perm_val,pop,num_sales_transactions,norm_num_transactions,mhi,total sales value,avg_sales_value,total_price_diff,price_diff_norm
25017363104,0,0,0,0,0,6259,1121,0.179102093,144825,0,0,0,0
25017354100,0,0,0,0,0,2889,353,0.122187608,120688,0,0,0,0
25021418002,0,0,0,0,0,7444,854,0.114723267,88253,0,0,0,0
25025100900,4781.596767,5250193.25,801,0.193105111,1265.716791,4148,436,0.105110897,95375,545559016,496866.1348,137141.65,33.06211427
25025070402,30.85106383,2900,29,0.00814378,0.814377984,3561,40,0.0112328,64750,948019393,10085312.69,13786.59,3.871550126
25009202104,0,0,0,0,0,4941,819,0.16575592,75882,0,0,0,0
25021422501,0,0,0,0,0,4847,704,0.145244481,70259,0,0,0,0
25025010801,8403.636483,17798902.07,221,0.077380952,6232.108568,2856,834,0.292016807,119125,2650776223,1249776.626,54550.77,19.10040966
25021442201,0,0,0,0,0,4362,532,0.121962403,141765,0,0,0,0
25017335302,0,0,0,0,0,5309,705,0.13279337,112422,0,0,0,0
25025050101,12150.23658,11044565.05,448,0.091112467,2246.199929,4917,317,0.064470205,67632,364789601,401308.692,24559.07,4.994726459
25025090200,1775.639665,635679,197,0.081674959,263.5485075,2412,113,0.046849088,39773,138482970,386823.9385,7529165.32,3121.544494
25023504101,0,0,0,0,0,5618,790,0.140619438,155908,0,0,0,0
25025140202,1589.350443,2118604.14,1093,0.187671703,363.7713152,5824,498,0.085508242,110179,547363431,410317.4145,25887.29,4.444933036
25017370402,0,0,0,0,0,1520,220,0.144736842,114693,0,0,0,0
25021400700,0,0,0,0,0,3986,608,0.152533869,144375,0,0,0,0
25025030500,2120.749643,2973291,158,0.058195212,1095.134807,2715,544,0.200368324,114107,1257018910,896589.8074,53967002.15,19877.34886
25025170302,0,0,0,0,0,4051,244,0.060232041,93125,0,0,0,0
25017370403,0,0,0,0,0,2070,307,0.148309179,108547,0,0,0,0
25025140105,2886.71048,2828976.27,831,0.231347439,787.5769126,3592,373,0.103841871,91488,365826153,373291.9929,31501.33,8.769858018
25021416400,0,0,0,0,0,6454,904,0.140068175,178007,0,0,0,0
25021415202,0,0,0,0,0,3263,346,0.106037389,73839,0,0,0,0
25009211201,0,0,0,0,0,2605,529,0.203071017,119954,0,0,0,0
25017351002,0,0,0,0,0,3037,331,0.108989134,128107,0,0,0,0
25025070301,9482.835209,19259638.31,316,0.142792589,8702.954501,2213,747,0.337550836,203264,1877731660,924535.5293,52385.56,23.67173972
25025050600,6225.689495,6406234.49,231,0.111378978,3088.830516,2074,414,0.199614272,69167,451435235,437861.5276,102364.21,49.35593539
25023506103,0,0,0,0,0,2783,528,0.18972332,107675,0,0,0,0
25017356704,0,0,0,0,0,3890,489,0.125706941,149617,0,0,0,0
25017368300,0,0,0,0,0,5763,818,0.141939962,75969,0,0,0,0
25017368500,0,0,0,0,0,3419,324,0.094764551,73708,0,0,0,0
25017353300,0,0,0,0,0,3723,469,0.125973677,145526,0,0,0,0
25021412300,0,0,0,0,0,5660,656,0.11590106,165270,0,0,0,0
25009208302,0,0,0,0,0,4985,788,0.158074223,96575,0,0,0,0
25017356601,0,0,0,0,0,4783,690,0.144260924,118393,0,0,0,0
25023505104,0,0,0,0,0,4027,736,0.182766327,125833,0,0,0,0
25025060501,1929.938586,4765018.37,590,0.124656666,1006.764921,4733,1185,0.250369744,145052,1424331671,576886.0555,151774.23,32.06723643
25025091100,4451.650973,6494958.77,646,0.131407648,1321.187707,4916,624,0.126932465,108079,651764083,446719.7279,60801954.07,12368.17617
25021415201,0,0,0,0,0,4020,434,0.107960199,121995,0,0,0,0
25017356602,0,0,0,0,0,4284,662,0.154528478,127539,0,0,0,0
25017356701,0,0,0,0,0,6275,825,0.131474104,107663,0,0,0,0
25025170800,0,0,0,0,0,5773,526,0.091113806,60124,0,0,0,0
25021402101,0,0,0,0,0,3593,575,0.160033398,125781,0,0,0,0
25021422100,0,0,0,0,0,5354,882,0.164736645,117656,0,0,0,0
25023503101,0,0,0,0,0,7405,1143,0.154355165,145117,0,0,0,0
25021411102,0,0,0,0,0,4670,919,0.196788009,135195,0,0,0,0
25009203200,0,0,0,0,0,4668,840,0.179948586,159750,0,0,0,0
25017358100,0,0,0,0,0,5282,729,0.138015903,217574,0,0,0,0
25025092101,3250.622756,6582511.08,888,0.128305158,951.0924837,6921,738,0.10663199,53102,799589182,394858.8553,172937759.5,24987.39481
25017321600,0,0,0,0,0,7615,983,0.129087328,107292,0,0,0,0
25025170701,0,0,0,0,0,2702,337,0.124722428,73125,0,0,0,0
25009205200,0,0,0,0,0,5925,931,0.157130802,80820,0,0,0,0
25021422301,0,0,0,0,0,3432,483,0.140734266,129310,0,0,0,0
25017368102,0,0,0,0,0,4718,900,0.190758796,153727,0,0,0,0
25025050500,5145.44683,2305160.18,146,0.067157314,1060.33127,2174,163,0.074977001,97892,259431675,579088.5603,21870.36,10.0599632
25025040401,8643.152489,9792691.77,326,0.11156742,3351.366109,2922,484,0.165639973,110964,771147572,680624.5119,36350.54,12.44029432
25023502101,0,0,0,0,0,6196,954,0.153970303,92264,0,0,0,0
25025070600,25028.45043,38468728.31,421,0.184083953,16820.60704,2287,641,0.280279843,206667,1689043201,1097493.958,77755.57,33.99893747
25017352800,0,0,0,0,0,1892,155,0.08192389,115924,0,0,0,0
25021411302,0,0,0,0,0,3523,668,0.189611127,110308,0,0,0,0
25017373700,0,0,0,0,0,3854,526,0.136481578,238173,0,0,0,0
25017337201,0,0,0,0,0,3370,519,0.154005935,87951,0,0,0,0
25025050300,64382.46393,18027089.9,113,0.034683855,5533.176765,3258,119,0.036525476,54811,149738062,534778.7929,133644.22,41.02032535
25021419400,0,0,0,0,0,3211,443,0.137963251,100321,0,0,0,0
25017362100,0,0,0,0,0,5237,773,0.14760359,216000,0,0,0,0
25017361300,0,0,0,0,0,6506,1168,0.179526591,192083,0,0,0,0
25021409101,0,0,0,0,0,5885,780,0.132540357,153500,0,0,0,0
25021415103,0,0,0,0,0,4749,904,0.190355864,98514,0,0,0,0
25021407101,0,0,0,0,0,4419,776,0.175605341,142854,0,0,0,0
25017383902,0,0,0,0,0,5466,913,0.167032565,179875,0,0,0,0
25021456301,0,0,0,0,0,2017,248,0.122954883,78500,0,0,0,0
25021456101,0,0,0,0,0,4115,504,0.122478736,117095,0,0,0,0
25025110607,3513.982397,5629399.8,1042,0.197498105,1066.982525,5276,704,0.13343442,137821,734993028,458510.9345,57327.49,10.86571077
25025050700,6847.594507,6457281.62,450,0.099557522,1428.602128,4520,356,0.078761062,65667,392323891,416038.0604,82384111.2,18226.57327
25021422401,0,0,0,0,0,3573,359,0.100475791,44702,0,0,0,0
25021414300,0,0,0,0,0,5164,874,0.169248644,148838,0,0,0,0
25025000101,6510.280936,1946574,241,0.128464819,1037.619403,1876,108,0.057569296,123333,1642345211,5492793.348,67251.7,35.84845416
25021400300,0,0,0,0,0,4310,399,0.092575406,131288,0,0,0,0
25017351102,0,0,0,0,0,1972,281,0.142494929,100536,0,0,0,0
25025061203,0.333086053,449,143,0.053239017,0.167163068,2686,708,0.26358898,246750,1322304546,980938.0905,34648.38,12.89962025
25025010702,18279.13017,34675509.93,329,0.141323024,14894.97849,2328,775,0.33290378,141250,4909730710,2586791.733,3150058566,1353117.941
25017351404,0,0,0,0,0,3996,456,0.114114114,84337,0,0,0,0
25025100800,1280.741478,2313019.11,927,0.16007598,399.416182,5791,773,0.133482991,88984,1172423393,649182.3882,54568637.92,9423.007757
25017373800,0,0,0,0,0,6066,727,0.119848335,164023,0,0,0,0
25025040801,1260.532706,2156771.46,43,0.010654113,534.3834143,4036,653,0.161793855,100446,1300288784,759958.3776,115888.62,28.71373142
25009204500,0,0,0,0,0,3537,733,0.207237772,96029,0,0,0,0
25025160601,0,0,0,0,0,4331,374,0.086354191,77407,0,0,0,0
25017357200,0,0,0,0,0,3243,453,0.139685476,180208,0,0,0,0
25025000506,1445.234665,1400432.39,128,0.044214162,483.7417582,2895,336,0.116062176,67024,408356544,421420.582,43016746.94,14858.97994
25017341700,0,0,0,0,0,5607,755,0.134653112,74684,0,0,0,0
25017333100,0,0,0,0,0,7687,971,0.126317159,102865,0,0,0,0
25021422800,0,0,0,0,0,3757,966,0.257120043,100833,0,0,0,0
25021421200,0,0,0,0,0,5995,1105,0.184320267,93938,0,0,0,0
25025030100,14350.58507,8825609.82,212,0.100236407,4172.865163,2115,250,0.11820331,101667,447299690,727316.5691,27500.84,13.00276123
25017337300,0,0,0,0,0,6130,935,0.152528548,93504,0,0,0,0
25021456302,0,0,0,0,0,5537,1004,0.181325628,78201,0,0,0,0
25025070202,552650.7597,213875844,180,0.032967033,39171.4,5460,146,0.026739927,46090,699361860,1807136.589,10555.5,1.933241758
25021422304,0,0,0,0,0,2167,322,0.148592524,135080,0,0,0,0
25021418102,0,0,0,0,0,3550,429,0.12084507,85232,0,0,0,0
25017383800,0,0,0,0,0,6356,1058,0.166456891,146000,0,0,0,0
25017368901,0,0,0,0,0,5973,1096,0.183492382,116694,0,0,0,0
25017374400,0,0,0,0,0,5955,824,0.138371117,235500,0,0,0,0
25017356100,0,0,0,0,0,3330,433,0.13003003,137727,0,0,0,0
25009214100,0,0,0,0,0,6569,1058,0.161059522,155208,0,0,0,0
25025010205,1511.498994,961313.36,75,0.015287403,195.9464656,4906,186,0.03791276,58702,659531052,1036998.509,20511.68,4.180937627
25025160102,0,0,0,0,0,3823,397,0.103845148,60795,0,0,0,0
25017354902,0,0,0,0,0,5616,426,0.075854701,66563,0,0,0,0
25017335200,0,0,0,0,0,6273,1005,0.160210426,107917,0,0,0,0
25025081900,14398.28899,6277654,327,0.089076546,1710.066467,3671,178,0.04848815,60183,320200557,732724.3867,33224.62,9.050563879
25021400402,0,0,0,0,0,2045,318,0.155501222,250001,0,0,0,0
25021422303,0,0,0,0,0,5007,964,0.192530457,78799,0,0,0,0
25021441202,0,0,0,0,0,3021,508,0.16815624,168125,0,0,0,0
25017370101,0,0,0,0,0,6807,975,0.143234905,108705,0,0,0,0
25025090700,3614.672562,4796670.49,613,0.131179114,1026.464903,4673,565,0.12090734,75972,814106719,613494.1364,212556212.3,45486.02874
25009217202,0,0,0,0,0,3586,611,0.17038483,113313,0,0,0,0
25025100100,1336.902162,1137703.74,565,0.098741699,198.8297344,5722,323,0.056448794,36471,300731011,353385.4418,18253175.66,3189.999242
25025110201,2084.713722,840139.63,274,0.131037781,401.7884409,2091,141,0.067431851,67895,129620968,321640.1191,33216.33,15.8853802
25017342301,0,0,0,0,0,3242,226,0.069710056,73194,0,0,0,0
25017368600,0,0,0,0,0,5856,710,0.121243169,118947,0,0,0,0
25017364102,0,0,0,0,0,5115,997,0.194916911,108208,0,0,0,0
25017350600,0,0,0,0,0,4788,269,0.056182122,155849,0,0,0,0
25025030400,6060.083905,9435550.64,346,0.083173077,2268.161212,4160,641,0.154086538,104514,1250549924,803179.1419,32325.31,7.770507212
25009210900,0,0,0,0,0,4064,463,0.113927165,83850,0,0,0,0
25017374600,0,0,0,0,0,5285,684,0.129422895,150500,0,0,0,0
25025170101,0,0,0,0,0,4023,345,0.085756898,80508,0,0,0,0
25009205100,0,0,0,0,0,6128,1027,0.167591384,83642,0,0,0,0
25009202101,0,0,0,0,0,2255,412,0.1827051,104091,0,0,0,0
25025180200,0,0,0,0,0,4326,504,0.116504854,77049,0,0,0,0
25017374500,0,0,0,0,0,4586,497,0.10837331,135486,0,0,0,0
25021402300,0,0,0,0,0,4518,782,0.173085436,148681,0,0,0,0
25017388100,0,0,0,0,0,5506,1024,0.185978932,136875,0,0,0,0
25021400202,0,0,0,0,0,3625,197,0.054344828,90735,0,0,0,0
25021400600,0,0,0,0,0,5492,900,0.163874727,147861,0,0,0,0
25025160103,0,0,0,0,0,4646,232,0.049935428,60750,0,0,0,0
25009217401,0,0,0,0,0,2423,334,0.137845646,58231,0,0,0,0
25009217500,0,0,0,0,0,6420,915,0.142523364,95132,0,0,0,0
25009206400,0,0,0,0,0,6060,910,0.150165017,80875,0,0,0,0
25017370103,0,0,0,0,0,3544,497,0.14023702,84438,0,0,0,0
25017339101,0,0,0,0,0,3267,506,0.154882155,75759,0,0,0,0
25025100400,2284.755983,2195650.5,758,0.149565904,433.2380624,5068,319,0.062943962,94352,399136540,415334.589,13628440.13,2689.116048
25017321200,0,0,0,0,0,6923,864,0.124801387,87973,0,0,0,0
25025130402,2689.388902,4483211.3,1097,0.226981171,927.6249328,4833,723,0.149596524,99708,724375289,434277.7512,132009.74,27.31424374
25017336402,0,0,0,0,0,4764,679,0.142527288,101148,0,0,0,0
25025010206,3736.656051,1759965,50,0.023212628,817.0682451,2154,185,0.085886722,65625,212736534,451669.9236,8349.34,3.876202414
25021419700,0,0,0,0,0,4716,921,0.195292621,143487,0,0,0,0
25017335400,0,0,0,0,0,5125,742,0.144780488,145625,0,0,0,0
25021407102,0,0,0,0,0,4041,583,0.14427122,116324,0,0,0,0
25017352700,0,0,0,0,0,2009,161,0.080139373,58125,0,0,0,0
25023502200,0,0,0,0,0,5963,891,0.149421432,80560,0,0,0,0
25017374200,0,0,0,0,0,4311,564,0.130828114,214367,0,0,0,0
25017352200,0,0,0,0,0,1999,187,0.093546773,70119,0,0,0,0
25009204702,0,0,0,0,0,6208,968,0.155927835,74389,0,0,0,0
25021404202,0,0,0,0,0,5040,537,0.106547619,176250,0,0,0,0
25025000301,3803.805238,2795796.85,378,0.120535714,891.5168527,3136,329,0.104910714,125828,403416062,548865.3905,93014278.36,29660.16529
25017374800,0,0,0,0,0,5025,437,0.086965174,134107,0,0,0,0
25009217101,0,0,0,0,0,4797,572,0.119241192,105625,0,0,0,0
25025060301,4178.704967,6890684.49,574,0.159046827,1909.305761,3609,791,0.219174287,161097,938220321,568963.2025,43575.7,12.07417567
25009218100,0,0,0,0,0,5395,708,0.131232623,193279,0,0,0,0
25017350900,0,0,0,0,0,3531,349,0.098838856,184786,0,0,0,0
25021415104,0,0,0,0,0,3310,490,0.148036254,113644,0,0,0,0
25017322400,0,0,0,0,0,4698,693,0.147509579,101722,0,0,0,0
25017339802,0,0,0,0,0,5485,610,0.111212397,153117,0,0,0,0
25025010701,12891.54166,20922972.12,296,0.116397955,8227.672875,2543,661,0.259929217,130417,2985304756,1839374.465,3070769369,1207538.092
25017354000,0,0,0,0,0,4918,548,0.11142741,91455,0,0,0,0
25025000402,1973.911624,1774546.55,423,0.116081229,486.9776482,3644,335,0.091931943,101583,737723303,820604.3415,24140.46,6.624714599
25025080500,3239.516245,897346,105,0.031934307,272.9154501,3288,101,0.030717762,39625,308893416,1115138.686,33571.54,10.21032238
25017320106,0,0,0,0,0,6392,968,0.151439299,171696,0,0,0,0
25025090100,5164.877974,4028604.82,519,0.100367434,779.0765461,5171,275,0.053181203,33652,325099581,416794.3346,67355.33,13.02559079
25023501102,0,0,0,0,0,9185,1736,0.189003811,189276,0,0,0,0
25017353700,0,0,0,0,0,5593,288,0.051492938,92969,0,0,0,0
25017383401,0,0,0,0,0,2499,252,0.100840336,-666666666,0,0,0,0
25009221600,0,0,0,0,0,2641,300,0.113593336,48100,0,0,0,0
25009208102,0,0,0,0,0,3542,486,0.137210615,106250,0,0,0,0
25021402102,0,0,0,0,0,4402,792,0.179918219,75536,0,0,0,0
25023500103,0,0,0,0,0,2231,614,0.275212909,123393,0,0,0,0
25017338100,0,0,0,0,0,3204,513,0.16011236,181000,0,0,0,0
25009207000,0,0,0,0,0,2289,157,0.068588903,25491,0,0,0,0
25025060800,2059.911703,6241532.46,670,0.137888454,1284.530245,4859,1295,0.266515744,148750,1467586106,484351.8502,204768377.2,42142.08215
25017386100,0,0,0,0,0,4401,760,0.172688025,218906,0,0,0,0
25021409102,0,0,0,0,0,5777,1007,0.174311927,173393,0,0,0,0
25017350201,0,0,0,0,0,2699,261,0.096702482,110873,0,0,0,0
25009212101,0,0,0,0,0,5047,695,0.137705568,172826,0,0,0,0
25021404301,0,0,0,0,0,5813,1155,0.198692586,250001,0,0,0,0
25023501201,0,0,0,0,0,3881,590,0.152022675,203125,0,0,0,0
25017361200,0,0,0,0,0,6259,909,0.145230868,159287,0,0,0,0
25025071101,7518.969441,13045411.98,230,0.055947458,3173.294084,4111,777,0.189005108,81073,1252055581,720814.9574,56122.97,13.65190221
25017342501,0,0,0,0,0,4740,373,0.078691983,74234,0,0,0,0
25017352600,0,0,0,0,0,2817,297,0.10543131,130375,0,0,0,0
25017357800,0,0,0,0,0,4024,555,0.137922465,185179,0,0,0,0
25017350107,0,0,0,0,0,1355,122,0.0900369,102946,0,0,0,0
25017353101,0,0,0,0,0,3641,166,0.04559187,112963,0,0,0,0
25017321100,0,0,0,0,0,7218,1009,0.139789415,80203,0,0,0,0
25023505201,0,0,0,0,0,2563,485,0.189231369,96250,0,0,0,0
25021442204,0,0,0,0,0,4385,655,0.149372862,84583,0,0,0,0
25021403502,0,0,0,0,0,4280,748,0.174766355,226181,0,0,0,0
25021419100,0,0,0,0,0,6329,826,0.130510349,111396,0,0,0,0
25017339900,0,0,0,0,0,5327,698,0.131030599,96296,0,0,0,0
25021456200,0,0,0,0,0,4040,575,0.142326733,102500,0,0,0,0
25023501204,0,0,0,0,0,5023,593,0.118056938,76759,0,0,0,0
25025060101,5456.746435,8954520.9,465,0.12659951,2437.931092,3673,759,0.206643071,152697,959026169,584415.7032,449633.39,122.4158426
25021456102,0,0,0,0,0,5144,736,0.143079316,73689,0,0,0,0
25017352300,0,0,0,0,0,4313,256,0.059355437,136471,0,0,0,0
25025070201,323699.3713,108115590,63,0.015789474,27096.6391,3990,218,0.054636591,48651,976079874,2922394.832,20489.12,5.135117794
25021422202,0,0,0,0,0,6961,1100,0.158023273,87889,0,0,0,0
25021412100,0,0,0,0,0,6707,969,0.144475921,203831,0,0,0,0
25017321400,0,0,0,0,0,4239,461,0.108752064,104953,0,0,0,0
25009204102,0,0,0,0,0,5708,802,0.140504555,79397,0,0,0,0
25025130404,6357.143719,6700429.48,497,0.161731207,2180.419616,3073,419,0.136348845,85066,440708924,418129.9089,149291.51,48.5816824
25017368700,0,0,0,0,0,2684,268,0.099850969,71895,0,0,0,0
25025081001,2218.714286,1397790,327,0.057418788,245.4416155,5695,231,0.040561896,37453,685323015,1087814.31,87013.57,15.27894118
25017342101,0,0,0,0,0,5028,470,0.093476531,70380,0,0,0,0
25021420102,0,0,0,0,0,4122,623,0.151140223,88256,0,0,0,0
25017354300,0,0,0,0,0,3488,314,0.090022936,141490,0,0,0,0
25021420202,0,0,0,0,0,7404,808,0.1091302,80000,0,0,0,0
25009208200,0,0,0,0,0,5530,852,0.154068716,72885,0,0,0,0
25021416102,0,0,0,0,0,4005,379,0.09463171,198889,0,0,0,0
25025071201,4981.433456,4338828.54,105,0.029880478,1234.726392,3514,408,0.116107001,76366,834328165,957896.8599,20024804.27,5698.578335
25021456402,0,0,0,0,0,5542,808,0.145795742,133398,0,0,0,0
25021422502,0,0,0,0,0,5590,828,0.148121646,80739,0,0,0,0
25017320102,0,0,0,0,0,5417,793,0.146390991,202404,0,0,0,0
25017364101,0,0,0,0,0,5631,1052,0.186822944,116544,0,0,0,0
25017322300,0,0,0,0,0,6281,928,0.147747174,64272,0,0,0,0
25021410400,0,0,0,0,0,6858,838,0.122193059,88325,0,0,0,0
25025101002,17577.49207,11899962.13,682,0.119397759,2083.326703,5712,246,0.043067227,50671,297692597,439074.6268,18981.52,3.323095238
25025010404,847.7615751,801982.45,139,0.024186532,139.5480164,5747,293,0.050983122,24821,712766500,753452.9598,19465.16,3.387012354
25021413300,0,0,0,0,0,5083,518,0.101908322,125528,0,0,0,0
25025130200,8631.422962,12239357.76,1203,0.255522515,2599.693662,4708,616,0.130841121,122266,809445182,570433.5321,110120.36,23.39005098
25017350500,0,0,0,0,0,1743,127,0.07286288,121757,0,0,0,0
25017341200,0,0,0,0,0,6988,512,0.07326846,77023,0,0,0,0
25009201100,0,0,0,0,0,3334,508,0.152369526,99456,0,0,0,0
25021403400,0,0,0,0,0,6961,962,0.138198535,164479,0,0,0,0
25025060200,7365.734602,6577601,339,0.145618557,2825.429983,2328,437,0.187714777,138804,528182395,591469.6473,493076.94,211.8028093
25021413402,0,0,0,0,0,4901,476,0.097123036,110000,0,0,0,0
25017382400,0,0,0,0,0,5340,740,0.138576779,97798,0,0,0,0
25025010300,74.23580786,17000,58,0.011183957,3.278056305,5186,55,0.010605476,56953,153279540,669342.9694,4376.09,0.843827613
25017353900,0,0,0,0,0,6139,99,0.016126405,59667,0,0,0,0
25025000703,145.3586498,34450,110,0.045045045,14.10728911,2442,73,0.02989353,44674,185183538,781365.1392,3905.52,1.599312039
25025170503,0,0,0,0,0,1698,386,0.227326266,90159,0,0,0,0
25025100603,1719.17289,1588515.75,329,0.151473297,731.3608425,2172,394,0.181399632,123169,497591779,537937.0584,37255.36,17.15255985
25023506203,0,0,0,0,0,5256,967,0.183980213,135058,0,0,0,0
25021413201,0,0,0,0,0,4834,751,0.155357882,67286,0,0,0,0
25017370202,0,0,0,0,0,4222,537,0.127190905,98090,0,0,0,0
25023505102,0,0,0,0,0,5317,822,0.154598458,162639,0,0,0,0
25017373300,0,0,0,0,0,3100,435,0.140322581,136307,0,0,0,0
25021416101,0,0,0,0,0,6274,935,0.149027734,158550,0,0,0,0
25017352101,0,0,0,0,0,4271,781,0.182861157,81989,0,0,0,0
25025092000,11534.83659,10923490.25,656,0.126640927,2108.781902,5180,303,0.058494208,61786,410164668,432663.1519,13366644.14,2580.433232
25021413202,0,0,0,0,0,2093,221,0.105590062,119659,0,0,0,0
25021410100,0,0,0,0,0,6813,961,0.141053868,97426,0,0,0,0
25021417602,0,0,0,0,0,5402,588,0.108848575,89617,0,0,0,0
25021417601,0,0,0,0,0,5249,599,0.114116975,90583,0,0,0,0
25017341904,0,0,0,0,0,3237,301,0.092987334,46829,0,0,0,0
25009206000,0,0,0,0,0,3704,256,0.069114471,51466,0,0,0,0
25017373901,0,0,0,0,0,3128,518,0.165601023,172321,0,0,0,0
25025070501,14490.37445,20706745.09,284,0.127755286,9314.775119,2223,597,0.268556005,180409,1384186630,968640.049,33103.39,14.89131354
25025091300,31262.53523,16256518.32,278,0.105864433,6190.601036,2626,193,0.073495811,35078,697193710,1340757.135,107112030.1,40789.04421
25017320105,0,0,0,0,0,2573,522,0.20287602,190139,0,0,0,0
25017330202,0,0,0,0,0,4248,632,0.148775895,95583,0,0,0,0
25017340000,0,0,0,0,0,2590,274,0.105791506,110525,0,0,0,0
25017341901,0,0,0,0,0,1515,190,0.125412541,92431,0,0,0,0
25023506205,0,0,0,0,0,1858,343,0.184607104,133110,0,0,0,0
25025120500,2765.830656,1938847.29,262,0.108130417,800.1846017,2423,295,0.121749897,127500,370317335,528270.0927,113038.43,46.65226166
25025010403,1429.338608,893336.63,79,0.024850582,281.0118371,3179,230,0.072349796,35853,607764451,970869.73,111778.81,35.1616263
25017369100,0,0,0,0,0,5059,799,0.157936351,121830,0,0,0,0
25009221901,0,0,0,0,0,3490,606,0.173638968,105625,0,0,0,0
25025092200,6213.74478,4939927.1,557,0.154636313,1371.440061,3602,259,0.071904498,85132,338621454,425938.9358,180488.52,50.1078623
25017382300,0,0,0,0,0,5917,1025,0.173229677,202188,0,0,0,0
25021443105,0,0,0,0,0,2080,557,0.267788462,90350,0,0,0,0
25017337102,0,0,0,0,0,5414,876,0.161802734,117153,0,0,0,0
25025091500,3772.973097,4312508.25,494,0.107672188,939.953847,4588,421,0.091761116,56203,462684088,404797.9773,169433303.1,36929.66502
25017350800,0,0,0,0,0,2076,308,0.148362235,153958,0,0,0,0
25025091900,3775.887448,2722414.85,500,0.116877045,636.3756078,4278,269,0.06287985,56750,285997960,396668.4605,229979.62,53.75867695
25025140400,1874.792495,3569604.91,1484,0.188828095,454.2059944,7859,700,0.089069856,67260,537100141,281794.4077,99247356.83,12628.49686
25009205800,0,0,0,0,0,3725,465,0.124832215,55559,0,0,0,0
25017338300,0,0,0,0,0,3469,488,0.140674546,203015,0,0,0,0
25023507103,0,0,0,0,0,4534,897,0.197838553,161136,0,0,0,0
25027741101,0,0,0,0,0,4646,853,0.183598795,164625,0,0,0,0
25017336100,0,0,0,0,0,5758,927,0.1609934,100854,0,0,0,0
25021442101,0,0,0,0,0,5797,877,0.151285147,126504,0,0,0,0
25025000503,802.9288426,790884.91,62,0.025641026,327.0822622,2418,342,0.141439206,85417,355908038,361327.9574,17475.23,7.227142266
25017373200,0,0,0,0,0,4789,506,0.105658801,98472,0,0,0,0
25017357300,0,0,0,0,0,3117,354,0.113570741,145136,0,0,0,0
25025180101,0,0,0,0,0,5804,768,0.132322536,78778,0,0,0,0
25017336201,0,0,0,0,0,3062,456,0.148922273,175210,0,0,0,0
25017383102,0,0,0,0,0,5012,372,0.074221868,44250,0,0,0,0
25017385203,0,0,0,0,0,4797,1245,0.259537211,108177,0,0,0,0
25009204701,0,0,0,0,0,6185,1035,0.16734034,73265,0,0,0,0
25017340100,0,0,0,0,0,6698,1003,0.149746193,108351,0,0,0,0
25025000806,153.0833333,3674,39,0.019776876,1.863083164,1972,10,0.005070994,69387,312763939,13031830.79,364.35,0.184761663
25009208101,0,0,0,0,0,5402,817,0.151240281,84668,0,0,0,0
25017370201,0,0,0,0,0,3798,492,0.129541864,124531,0,0,0,0
25021423102,0,0,0,0,0,4532,838,0.184907326,163527,0,0,0,0
25025000202,3970.326068,2211471.62,478,0.115236258,533.1416635,4148,243,0.058582449,84938,369684646,663706.7253,13310.21,3.20882594
25017339300,0,0,0,0,0,2996,362,0.12082777,74839,0,0,0,0
25021403300,0,0,0,0,0,4431,794,0.179192056,250001,0,0,0,0
25025091800,2744.575679,2121557,457,0.122915546,570.6178053,3718,246,0.066164605,39674,284291260,367776.533,38342007.17,10312.53555
25025101102,7242.311614,6373234.22,539,0.11309274,1337.229169,4766,324,0.067981536,48393,394628629,448441.6239,71634103.67,15030.23577
25021441204,0,0,0,0,0,5045,706,0.139940535,149929,0,0,0,0
25017373600,0,0,0,0,0,6132,689,0.112361383,241500,0,0,0,0
25009206500,0,0,0,0,0,3747,396,0.105684548,44750,0,0,0,0
25021400201,0,0,0,0,0,3047,403,0.132261241,97642,0,0,0,0
25025051000,2950.627174,2171661.6,512,0.11860088,503.0487839,4317,319,0.073893908,65875,580479274,787624.5237,123589.01,28.628448
25017356703,0,0,0,0,0,3211,461,0.143568982,116136,0,0,0,0
25017357500,0,0,0,0,0,2255,266,0.117960089,121442,0,0,0,0
25021420301,0,0,0,0,0,7295,1072,0.146949966,95672,0,0,0,0
25025100200,5676.527515,3905450.93,388,0.132922234,1337.941394,2919,222,0.076053443,58958,225561916,327851.6221,3355625,1149.580336
25023507101,0,0,0,0,0,5589,865,0.154768295,143173,0,0,0,0
25009205700,0,0,0,0,0,5072,756,0.149053628,80280,0,0,0,0
25021419200,0,0,0,0,0,5177,638,0.123237396,134821,0,0,0,0
25025030302,55388.7474,22986330.17,164,0.088937093,12465.47189,1844,149,0.080802603,119659,5620213485,13542683.1,50263033.83,27257.61054
25009205300,0,0,0,0,0,4807,839,0.174537133,116161,0,0,0,0
25021417502,0,0,0,0,0,4716,489,0.103689567,76250,0,0,0,0
25017353600,0,0,0,0,0,5146,290,0.05635445,120417,0,0,0,0
25025130300,26231.59518,37930886.63,1184,0.263345196,8436.585105,4496,597,0.132784698,135966,775422141,535882.613,32975.46,7.334399466
25009203100,0,0,0,0,0,7232,1056,0.146017699,205938,0,0,0,0
25017385201,0,0,0,0,0,2837,375,0.132181882,93750,0,0,0,0
25025040100,7359.470767,12378629.83,329,0.13940678,5245.182131,2360,633,0.268220339,165926,1169113276,694660.2947,42655.18,18.07422881
